1 1 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU U
1 0 0 0 0 10101010101010101010101010101010 01010101010101010101010101010101 00000000000000000001110110011100 00000000010000111001000000100011 1
1 0 0 0 1 00000000000000010010011110010000 01010101010101010101010101010101 00000000000000000001110110100000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011110010000 01010101010101010101010101010101 00000000000000000001110110100000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110110100100 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110110101000 00111100000000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110110101000 00111100000000101111111111111111 1
1 0 0 1 1 00000000000000001111111111111111 10101010101010101010101010101010 00000000000000000001110110101100 00110100010000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110110101100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011110010000 00000000000000010010011110010000 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110110101000 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110110001100 00111100000000101010101010101010 1
1 0 0 1 1 00000000000000001010101010101010 10101010101010101010101010101010 00000000000000000001110110010000 00110100010000101010101010101010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110110010000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110110101000 00111100000000101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 10101010101010101010101010101010 00000000000000000001110110101100 00110100010000101111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 10101010101010101010101010101010 00000000000000000001110110101100 00110100010000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110110110000 00111100000000110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110110110100 00110100011000110000000000000001 1
1 0 0 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110110110100 00110100011000110000000000000001 1
1 0 0 0 1 11111111111111111111111111111111 00000000000000000000000000000001 00000000000000000001110110111000 00000000010000111001000000100011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000001 00000000000000000001110110111000 00000000010000111001000000100011 1
1 0 0 0 1 00000000000000010010011110010100 00000000000000000000000000000001 00000000000000000001110110111100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011110010100 11111111111111111111111111111110 00000000000000000001110110111100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110111000000 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110111000100 00111100000000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110111000100 00111100000000101111111111111111 1
1 0 0 1 1 00000000000000001111111111111111 11111111111111111111111111111111 00000000000000000001110111001000 00110100010000101111111111111110 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110111001000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011110010100 00000000000000010010011110010100 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110111000100 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110110101000 00111100000000101111111111111111 1
1 0 0 1 1 00000000000000001111111111111111 11111111111111111111111111111111 00000000000000000001110110101100 00110100010000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110110101100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110111000100 00111100000000101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 11111111111111111111111111111111 00000000000000000001110111001000 00110100010000101111111111111110 1
1 0 0 0 0 11111111111111110000000000000000 11111111111111111111111111111111 00000000000000000001110111001000 00110100010000101111111111111110 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000001110111001100 00111100000000111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000001 00000000000000000001110111010000 00110100011000111111111111111110 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000001 00000000000000000001110111010000 00110100011000111111111111111110 1
1 0 0 0 1 11111111111111111111111111111110 00000000000000001111111111111110 00000000000000000001110111010100 00000000010000111001000000100011 1
1 0 0 0 0 11111111111111111111111111111110 11111111111111111111111111111110 00000000000000000001110111010100 00000000010000111001000000100011 1
1 0 0 0 1 00000000000000010010011110011000 11111111111111111111111111111110 00000000000000000001110111011000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011110011000 00000000000000000000000000000000 00000000000000000001110111011000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110111011100 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 11111111111111111111111111111110 00000000000000000001110111100000 00111100000000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111110 00000000000000000001110111100000 00111100000000101111111111111111 1
1 0 0 1 1 00000000000000001111111111111111 11111111111111111111111111111110 00000000000000000001110111100100 00110100010000101111111111111110 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110111100100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011110011000 00000000000000010010011110011000 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110111100000 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000010010011110011100 11111111111111111111111111111101 00000000000000000010000000000100 10101111101011110000000000000000 1
1 0 0 1 0 00000000000000000001110111100000 00000000000000000000000000000000 00000000000000000010000000001000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010000000001000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111110 00000000000000000001110111100000 00111100000000101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 11111111111111111111111111111110 00000000000000000001110111100100 00110100010000101111111111111110 1
1 0 0 0 0 11111111111111110000000000000000 11111111111111111111111111111110 00000000000000000001110111100100 00110100010000101111111111111110 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111110 00000000000000000001110111101000 00111100000000111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 11111111111111111111111111111110 00000000000000000001110111101100 00110100011000111111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 11111111111111111111111111111110 00000000000000000001110111101100 00110100011000111111111111111111 1
1 0 0 0 1 11111111111111111111111111111110 00000000000000001111111111111111 00000000000000000001110111110000 00000000010000111001000000100011 1
1 0 0 0 0 11111111111111111111111111111110 11111111111111111111111111111111 00000000000000000001110111110000 00000000010000111001000000100011 1
1 0 0 0 1 00000000000000010010011110011100 11111111111111111111111111111111 00000000000000000001110111110100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011110011100 11111111111111111111111111111111 00000000000000000001110111110100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110111111000 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 11111111111111111111111111111110 00000000000000000001110111111100 00111100000000100110011001100110 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111110 00000000000000000001110111111100 00111100000000100110011001100110 1
1 0 0 1 1 00000000000000000110011001100110 11111111111111111111111111111110 00000000000000000001111000000000 00110100010000100110011001100110 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111000000000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011110011100 00000000000000010010011110011100 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110111111100 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111110 00000000000000000001110111100000 00111100000000101111111111111111 1
1 0 0 1 1 00000000000000001111111111111111 11111111111111111111111111111110 00000000000000000001110111100100 00110100010000101111111111111110 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110111100100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111110 00000000000000000001110111111100 00111100000000100110011001100110 1
1 0 0 0 1 00000000000000000110011001100110 11111111111111111111111111111110 00000000000000000001111000000000 00110100010000100110011001100110 1
1 0 0 0 0 01100110011001100000000000000000 11111111111111111111111111111110 00000000000000000001111000000000 00110100010000100110011001100110 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001111000000100 00111100000000110101010101010101 1
1 0 0 0 1 00000000000000000101010101010101 11111111111111111111111111111111 00000000000000000001111000001000 00110100011000110101010101010101 1
1 0 0 0 0 01010101010101010000000000000000 11111111111111111111111111111111 00000000000000000001111000001000 00110100011000110101010101010101 1
1 0 0 0 1 01100110011001100110011001100110 00000000000000000101010101010101 00000000000000000001111000001100 00000000010000111001000000100011 1
1 0 0 0 0 01100110011001100110011001100110 01010101010101010101010101010101 00000000000000000001111000001100 00000000010000111001000000100011 1
1 0 0 0 1 00000000000000010010011110100000 01010101010101010101010101010101 00000000000000000001111000010000 10101111101100100000000000000000 1
